Entry ID,Level,Topic,Learning Outcome,Instructional Step,Narration Script,Visual Prompt,Keywords,Pedagogical_Notes,Technical_Prompt_Enhancement,AI_Model_Config,Style_Reference,Validation_Criteria,Luganda_Narration,Swahili_Narration,Audio_Emotion_Cue,Quiz_Question,Quiz_Options,Correct_Answer,Interactive_Element,Bloom_Taxonomy_Level,File_Naming_Convention,Asset_Size_Limit,Compression_Setting,Offline_Compatibility,QA_Checkpoint,Cultural_Review_Status
BIO-S3-T7.2-001,Senior 3,Nervous Coordination,"a) understand the nervous system",1. The Nervous System,"The nervous system, made of the brain, spinal cord, and nerves, sends fast electrical messages to coordinate the body.","A diagram of the human body showing the brain, the spinal cord running down the back, and a network of nerves branching out to all parts of the body, like electrical wires.",nervous system;brain;spinal cord;nerves;coordination,"Uses the analogy of 'electrical wires' to explain the function of the nervous system, emphasizing its role in rapid communication throughout the body.","Add: wire analogy overlay, branch lines","Diffusion network, guidance=7.5, steps=40","nerve network diagram","CLIP wire analogy >0.85","Nervous system, eyogera brain, spinal cord, nerves, ikola fast electrical messages okukolagana body.","Mfumo wa neva, uliotengenezwa na ubongo, uti wa mgongo, na neva, hutuma ujumbe wa umeme wa haraka kuratibu mwili.","analogous","Nervous system sends?","A) Slow B) Electrical messages C) Chemical only D) Sound","B","branch expand, quiz","Understanding","BIO-S3-T7.2-001_img.png","512x512","JPEG 80% quality","Yes","Analogy role review","Approved"
BIO-S3-T7.2-002,Senior 3,Nervous Coordination,"a) understand the nervous system",2. The Neuron,"Nerves are made of special cells called neurons. They are adapted to carry electrical impulses over long distances.","A clear, labeled diagram of a motor neuron, showing the cell body, dendrites, a long axon coated in a myelin sheath, and axon terminals.",neuron;nerve cell;axon;dendrite;impulse,"Introduces the specialized cell of the nervous system, the neuron, and highlights its key structural adaptations for transmitting signals.","Add: impulse line, sheath highlight","Stable Diffusion neuron, guidance=8.0, steps=45","labeled neuron diagram","SAM adaptation highlights","Nerves eyogera special cells neurons. Adapted okutwala electrical impulses over long distances.","Neva zimetengenezwa na seli maalum zinazoitwa neurons. Zimebadilishwa kubeba impulses za umeme kwa umbali mrefu.","specialized","Neurons carry?","A) Water B) Impulses C) Food D) Air","B","impulse trace, quiz","Remembering","BIO-S3-T7.2-002_img.png","512x512","JPEG 80% quality","Yes","Adaptation highlight check","Approved"
BIO-S3-T7.2-003,Senior 3,Nervous Coordination,"c) understand the concept of reflex action",3. The Reflex Action,"A reflex action is a very fast, automatic response to a stimulus, like quickly pulling your hand away from a hot object. It protects the body from harm.","A simple cartoon showing a person accidentally touching a hot charcoal stove (sigiri) and immediately pulling their hand back with a surprised expression.",reflex action;automatic response;stimulus;protection;safety,"Uses a culturally specific example (sigiri) to make the concept of a reflex action instantly relatable and understandable within the local context.","Add: surprise expression, quick motion","Diffusion cartoon, guidance=7.0, steps=35","cartoon reflex illustration","CLIP cultural example >0.8","Reflex action ni fast automatic response okusobola stimulus, ng' pulling hand okuva hot object. Protects body.","Hatua ya reflex ni jibu la haraka, la kiotomatiki kwa kichocheo, kama kuvuta mkono haraka kutoka kitu chenye joto. Inalinda mwili.","relatable","Reflex protects from?","A) Cold B) Harm C) Boredom D) Hunger","B","motion play, quiz","Applying","BIO-S3-T7.2-003_img.png","512x512","JPEG 80% quality","Yes","Context example review","Approved - Cultural stove"
BIO-S3-T7.2-004,Senior 3,Nervous Coordination,"c) understand the concept of reflex action",4. The Reflex Arc,"The path of a reflex message is called a reflex arc. It goes from the receptor, along a sensory neuron, to the spinal cord, and back along a motor neuron to the effector.","A labeled diagram showing the reflex arc. It illustrates a hand touching a sharp object, the nerve pathway to the spinal cord (bypassing the brain for speed), and the return pathway to the muscle (effector) causing the hand to pull away.",reflex arc;sensory neuron;motor neuron;receptor;effector,"A detailed diagram of the reflex arc is essential to explain *why* reflex actions are so fast—they bypass conscious processing in the brain.","Add: bypass note, path lines","ControlNet arc, guidance=7.5, steps=40","labeled reflex arc diagram","SAM path bypass >0.9","Path y'reflex message bagirwa reflex arc. Goes receptor, sensory neuron, spinal cord, back motor neuron effector.","Njia ya ujumbe wa reflex huitwa reflex arc. Inaenda kutoka receptor, pamoja na neva ya hisia, hadi uti wa mgongo, na kurudi pamoja na neva ya mwendo hadi effector.","detailed","Reflex arc bypasses?","A) Heart B) Brain C) Lungs D) Stomach","B","path trace, quiz","Analyzing","BIO-S3-T7.2-004_img.png","512x512","JPEG 80% quality","Yes","Speed explanation check","Approved"
BIO-S3-T7.2-005,Senior 3,Nervous Coordination,"d) differentiate between voluntary and involuntary responses",5. Voluntary vs. Involuntary Actions,"A voluntary action is one you choose to do, like kicking a ball. An involuntary action, like your heartbeat, happens automatically without you thinking about it.","A split image. On the left, a Ugandan boy is purposefully kicking a football, labeled 'Voluntary Action'. On the right, an animated diagram of a heart beating steadily, labeled 'Involuntary Action'.",voluntary action;involuntary action;choice;automatic,"Directly contrasts a conscious, chosen action with an unconscious, automatic one to clearly define the two types of nervous control.","Add: choice icon left, auto right","Diffusion split, guidance=7.0, steps=35","split action illustration","CLIP control types >0.85","Voluntary action ni one choose okukola, kicking ball. Involuntary, heartbeat, automatic without thinking.","Hatua ya hiari ni ile unayo chaguo kufanya, kama kupiga mpira. Hatua isiyo ya hiari, kama mapigo ya moyo, hutokea kiotomatiki bila kufikiria.","contrasting","Heartbeat is?","A) Voluntary B) Involuntary C) Optional D) Slow","B","split toggle, quiz","Analyzing","BIO-S3-T7.2-005_img.png","512x512","JPEG 80% quality","Yes","Control definition review","Approved - Local sport"
BIO-S3-T7.3-001,Senior 3,Receptor Organs,"a) understand the roles and functions of the human eye",1. The Human Eye,"The eye is a sense organ that detects light. Light enters through the pupil, is focused by the lens, and forms an image on the retina.","A simplified cross-section diagram of the human eye, with the main parts clearly labeled: Cornea, Pupil, Iris, Lens, Retina, and Optic Nerve.",eye;sight;sense organ;lens;retina;pupil,"Provides a foundational understanding of the eye's anatomy and the basic path of light needed to form an image.","Add: light path line, labels","Stable Diffusion cross-section, guidance=7.5, steps=40","simplified eye diagram","SAM light path >0.9","Eye ni sense organ eyokola light. Light enters pupil, focused lens, forms image retina.","Jicho ni kifaa cha hisia kinachogundua nuru. Nuru inaingia kupitia kidole, inazingatiwa na lenzi, na kuunda picha kwenye retina.","foundational","Light focused by?","A) Pupil B) Lens C) Cornea D) Nerve","B","path trace, quiz","Understanding","BIO-S3-T7.3-001_img.png","512x512","JPEG 80% quality","Yes","Anatomy path review","Approved"
BIO-S3-T7.3-002,Senior 3,Receptor Organs,"a) understand the roles and functions of the human ear",2. The Human Ear,"The ear is a sense organ for hearing and balance. Sound waves are collected and travel to the eardrum, which vibrates.","A simplified cross-section diagram of the human ear, showing the Outer Ear, Eardrum, Middle Ear (with ossicles), and Inner Ear (with cochlea).",ear;hearing;balance;sense organ;eardrum;cochlea,"Provides a foundational understanding of the ear's anatomy and the basic path of sound leading to the vibration of the eardrum.","Add: wave path, vibration icon","ControlNet ear, guidance=7.0, steps=35","simplified ear cross-section","CLIP sound path >0.85","Ear ni sense organ okugaba hearing n' balance. Sound waves collected travel eardrum, vibrates.","Tamaa ni kifaa cha hisia kwa kusikia na usawa. Waves za sauti zinakusanywa na kusafiri hadi eardrum, ambayo inatetemeka.","foundational","Sound vibrates?","A) Lens B) Eardrum C) Retina D) Heart","B","wave animate, quiz","Applying","BIO-S3-T7.3-002_img.png","512x512","JPEG 80% quality","Yes","Path understanding check","Approved"
BIO-S3-T8.1-001,Senior 3,Locomotion,"a) understand the structure and functions of the skeleton",1. The Human Skeleton,"The skeleton provides a framework for the body, protects vital organs, and allows for movement by providing a surface for muscles to attach.","A clean diagram of the human skeleton. Callout boxes point to the skull with the text 'Protects Brain', the ribcage with 'Protects Heart & Lungs', and the leg bones with 'Allows Movement'.",skeleton;support;protection;movement;bones,"Summarizes the three main functions of the skeleton (support, protection, movement) using clear visual callouts on a standard anatomical diagram.","Add: callout boxes, function icons","Diffusion skeleton, guidance=7.5, steps=40","callout skeleton diagram","CLIP function callouts >0.9","Skeleton yigabira framework body, protects vital organs, allows movement okuva surface muscles attach.","Mifupa inatoa mfumo wa mwili, inalinda viungo muhimu, na inaruhusu mwendo kwa kutoa uso kwa misuli kushikamana.","summarizing","Skeleton protects?","A) Skin B) Vital organs C) Clothes D) Food","B","callout tap, quiz","Understanding","BIO-S3-T8.1-001_img.png","512x512","JPEG 80% quality","Yes","Function summary review","Approved"
BIO-S3-T8.1-002,Senior 3,Locomotion,"b) identify bones of the two divisions",2. Axial and Appendicular Skeleton,"The skeleton has two main parts: the axial skeleton, which is the skull and backbone, and the appendicular skeleton, which includes the limbs and girdles.","A diagram of the human skeleton with the axial skeleton (skull, vertebrae, ribs) colored in blue and the appendicular skeleton (arms, legs, shoulders, pelvis) colored in green.",axial skeleton;appendicular skeleton;skull;backbone;limbs,"Color-coding is an effective pedagogical tool to visually distinguish the two major divisions of the skeletal system on a single diagram.","Add: color legend, division lines","Stable Diffusion colored, guidance=8.0, steps=45","color-coded skeleton diagram","SAM color division >0.95","Skeleton gona two main parts: axial, skull backbone, appendicular, limbs girdles.","Mifupa ina sehemu kuu mbili: skeleton ya axial, ambayo ni fuvu na uti wa mgongo, na skeleton ya appendicular, inayojumuisha viungo na nguo.","distinguishing","Axial includes?","A) Arms B) Skull C) Legs D) Hands","B","color toggle, quiz","Remembering","BIO-S3-T8.1-002_img.png","512x512","JPEG 80% quality","Yes","Color tool review","Approved"
BIO-S3-T8.1-003,Senior 3,Locomotion,"c) understand how muscles cause movement",3. Muscles and Movement,"Muscles work in pairs to cause movement. To bend an arm, the biceps muscle contracts while the triceps muscle relaxes.","A diagram of the arm, showing the bicep and tricep muscles. In the first panel, the arm is straight. In the second, as the arm bends, the bicep is shown shorter and thicker (contracted) and the tricep is longer (relaxed).",antagonistic muscles;biceps;triceps;contraction;movement,"Introduces the concept of antagonistic muscle pairs, a fundamental principle of biomechanics, using the classic biceps/triceps example.","Add: panel sequence, contract effect","ControlNet arm, guidance=7.0, steps=35","arm movement sequence diagram","SAM pair contrast","Muscles zigatta pairs okukola movement. Okubenda arm, biceps contracts triceps relaxes.","Misuli fanya kazi katika jozi kusababisha mwendo. Ili kupinda mkono, misuli ya biceps inakaza wakati triceps inapumzika.","fundamental","Muscles work in?","A) Singles B) Pairs C) Groups of 3 D) Alone","B","sequence play, quiz","Applying","BIO-S3-T8.1-003_img.png","512x512","JPEG 80% quality","Yes","Pair principle review","Approved"
BIO-S3-T9.1-001,Senior 3,Growth,"a) distinguish between growth and development",1. Growth vs. Development,"Growth is the permanent increase in the size of an organism. Development is the change in complexity, like a caterpillar changing into a butterfly.","A split image. On the left, a small seedling growing into a large tree, labeled 'Growth'. On the right, the life cycle of a butterfly (egg -> larva -> pupa -> adult), labeled 'Development'.",growth;development;size;complexity;life cycle,"Clearly differentiates two often-confused terms. 'Growth' is shown as a quantitative change (size), while 'Development' is shown as a qualitative change (form).","Add: size scale left, cycle arrows right","Diffusion split, guidance=7.5, steps=40","split growth/development illustration","CLIP distinction >0.85","Growth ni permanent increase y'size y'organism. Development ni change y'complexity, caterpillar butterfly.","Ukuaji ni ongezeko la kudumu la ukubwa wa kiumbe. Maendeleo ni mabadiliko ya ugumu, kama kipepeo akibadilika kuwa butterfly.","differentiating","Growth is?","A) Size increase B) Form change C) Color D) Speed","A","split compare, quiz","Analyzing","BIO-S3-T9.1-001_img.png","512x512","JPEG 80% quality","Yes","Term confusion review","Approved"
